ImpulseTime,Direction,RangePts,SpreadAtFreeze,BandWidth,Fib50,Fib618,ConfirmType,RejectStage,Baseline,Base_CRYPTO,FlatGuard,FlatMatch_EA,FlatBreakout,FlatState,FlatDuration,FlatBarsSince,EntryPrice,SL,ExitPrice,ExitReason,PnL_pips,HoldBars_M1,FreezeTime
2025-12-23 19:51:00,SHORT,19600.0,2250.0,640.7,87569.5,87592.63,,FIB786_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2025-12-23 19:52:00
2025-12-23 22:39:00,LONG,34115.0,2250.0,550.3,88001.62,87961.37,,FIB786_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MATCH,19,1,,,,,,,2025-12-23 22:42:00
2025-12-24 00:10:00,SHORT,33480.0,2250.0,390.4,87548.0,87587.51,MicroBreak,,PASS,PASS,PASS,PASS,SHORT,MATCH,8,1,87424.7,87751.78,87498.3,TimeExit,-7360.0,12,2025-12-24 00:14:00
2025-12-24 02:06:00,LONG,15540.0,2250.0,464.8,87573.5,87555.16,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,,,,,,,2025-12-24 02:07:00
2025-12-24 03:00:00,LONG,15330.0,2250.0,413.5,87725.05,87706.96,,STRUCTURE_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MISMATCH,2,10,,,,,,,2025-12-24 03:01:00
2025-12-24 03:36:00,LONG,13900.0,2250.0,312.5,87675.8,87659.4,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2025-12-24 03:37:00
2025-12-24 04:02:00,SHORT,19300.0,2250.0,365.2,87508.7,87531.47,,RETOUCH_TIMEOUT,PASS,PASS,PASS,PASS,SHORT,MATCH,2,1,,,,,,,2025-12-24 04:06:00
2025-12-24 04:43:00,SHORT,25350.0,2250.0,485.1,87115.55,87145.46,,RETOUCH_TIMEOUT,PASS,PASS,PASS,PASS,SHORT,MATCH,2,9,,,,,,,2025-12-24 04:44:00
2025-12-24 06:51:00,SHORT,9245.0,2250.0,249.0,87189.02,87199.93,,FIB786_BREAK,PASS,PASS,PASS,PASS,SHORT,MATCH,7,4,,,,,,,2025-12-24 06:54:00
2025-12-24 07:43:00,SHORT,19810.0,2250.0,360.3,86909.95,86933.33,,FIB786_BREAK,PASS,PASS,PASS,PASS,SHORT,MATCH,3,1,,,,,,,2025-12-24 07:44:00
2025-12-24 08:53:00,SHORT,7670.0,2250.0,253.1,87007.35,87016.4,,STRUCTURE_BREAK,PASS,PASS,PASS,FLAT_MISMATCH,LONG,MISMATCH,3,4,,,,,,,2025-12-24 08:54:00
2025-12-24 09:17:00,SHORT,5650.0,2250.0,190.7,87016.05,87022.72,,FIB786_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,5,0,,,,,,,2025-12-24 09:18:00
2025-12-24 09:38:00,LONG,10960.0,2250.0,233.1,87103.0,87090.07,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,LONG,MATCH,8,1,,,,,,,2025-12-24 09:39:00
2025-12-24 09:55:00,SHORT,23010.0,2250.0,280.8,86972.05,86999.2,MicroBreak,,PASS,PASS,PASS,FLAT_MISMATCH,LONG,MISMATCH,8,5,86955.1,87107.81,86969.1,EMACross_Exit,-1400.0,7,2025-12-24 10:01:00
2025-12-24 10:23:00,SHORT,19530.0,2250.0,394.9,86885.55,86908.6,,FIB786_BREAK,PASS,PASS,PASS,FLAT_MISMATCH,LONG,MISMATCH,8,10,,,,,,,2025-12-24 10:25:00
2025-12-24 11:36:00,SHORT,8520.0,2250.0,178.9,86786.4,86796.45,,FIB786_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,8,0,,,,,,,2025-12-24 11:37:00
2025-12-24 12:08:00,LONG,19680.0,2250.0,281.8,86975.1,86951.88,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,LONG,MATCH,13,1,,,,,,,2025-12-24 12:12:00
2025-12-24 13:48:00,LONG,7780.0,2250.0,240.0,87247.3,87238.12,,STRUCTURE_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2025-12-24 13:49:00
2025-12-24 14:09:00,LONG,9910.0,2250.0,201.7,87187.15,87175.46,,RETOUCH_TIMEOUT,PASS,M15_FLAT,M15_FLAT,M15_FLAT,STILL_FLAT,STILL_FLAT,5,0,,,,,,,2025-12-24 14:10:00
2025-12-24 14:54:00,LONG,14770.0,2250.0,243.0,87406.05,87388.62,,NO_CONFIRM,PASS,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2025-12-24 14:58:00
2025-12-24 15:12:00,SHORT,8275.0,2250.0,226.7,87313.48,87323.24,MicroBreak,,M15_COUNTER,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,87292.1,87371.14,87250.9,EMACross_Exit,4120.0,29,2025-12-24 15:13:00
2025-12-24 16:33:00,SHORT,79855.0,2250.0,824.7,86803.83,86898.05,,FIB786_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2025-12-24 16:39:00
2025-12-24 18:33:00,LONG,64400.0,2250.0,884.1,87355.4,87279.41,MicroBreak,,PASS,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MATCH,5,1,87489.2,86957.65,87253.9,TimeExit,-23530.0,12,2025-12-24 18:34:00
2025-12-24 19:05:00,LONG,16090.0,2250.0,628.5,87393.05,87374.06,,FIB786_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MATCH,5,8,,,,,,,2025-12-24 19:06:00
2025-12-24 21:17:00,SHORT,6090.0,2250.0,189.4,87367.55,87374.74,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,25,0,,,,,,,2025-12-24 21:18:00
2025-12-24 21:47:00,LONG,6620.0,2250.0,154.4,87518.4,87510.59,,RETOUCH_TIMEOUT,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,25,0,,,,,,,2025-12-24 21:49:00
2025-12-24 22:05:00,SHORT,4320.0,2250.0,150.1,87550.7,87555.8,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,3,0,,,,,,,2025-12-24 22:06:00
2025-12-24 22:34:00,SHORT,6880.0,2250.0,175.6,87604.6,87612.72,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2025-12-24 22:35:00
2025-12-24 22:46:00,SHORT,5870.0,2250.0,148.9,87598.65,87605.58,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,5,0,,,,,,,2025-12-24 22:47:00
2025-12-24 23:00:00,LONG,7240.0,2250.0,140.4,87584.7,87576.16,,RETOUCH_TIMEOUT,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,8,0,,,,,,,2025-12-24 23:01:00
2025-12-24 23:26:00,LONG,14280.0,2250.0,162.7,87694.9,87678.05,,NO_CONFIRM,PASS,PASS,PASS,PASS,LONG,MATCH,11,2,,,,,,,2025-12-24 23:29:00
2025-12-24 23:37:00,LONG,3860.0,2250.0,160.2,87755.0,87750.45,,STRUCTURE_BREAK,PASS,PASS,PASS,PASS,LONG,MATCH,11,4,,,,,,,2025-12-24 23:38:00
2025-12-24 23:58:00,SHORT,5030.0,2250.0,155.1,87664.95,87670.89,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,LONG,MISMATCH,11,8,,,,,,,2025-12-24 23:59:00
2025-12-25 00:09:00,LONG,9140.0,2250.0,173.9,87797.3,87786.51,,FIB786_BREAK,PASS,PASS,PASS,PASS,LONG,MATCH,11,10,,,,,,,2025-12-25 00:10:00
2025-12-25 00:30:00,LONG,14490.0,2250.0,204.1,87820.15,87803.05,,RETOUCH_TIMEOUT,PASS,PASS,PASS,PASS,LONG,MATCH,10,15,,,,,,,2025-12-25 00:32:00
2025-12-25 01:03:00,SHORT,18340.0,2250.0,377.6,87880.5,87902.14,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,LONG,MISMATCH,4,21,,,,,,,2025-12-25 01:05:00
2025-12-25 02:05:00,LONG,9020.0,2250.0,259.5,87650.7,87640.06,,FIB786_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2025-12-25 02:07:00
2025-12-25 04:01:00,SHORT,11010.0,2250.0,202.7,87610.85,87623.84,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,6,0,,,,,,,2025-12-25 04:03:00
2025-12-25 04:12:00,LONG,8130.0,2250.0,218.8,87705.25,87695.66,,RETOUCH_TIMEOUT,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,8,0,,,,,,,2025-12-25 04:13:00
2025-12-25 04:42:00,LONG,9790.0,2250.0,187.7,87831.75,87820.2,,RETOUCH_TIMEOUT,PASS,PASS,PASS,PASS,LONG,MATCH,8,6,,,,,,,2025-12-25 04:43:00
2025-12-25 06:01:00,SHORT,10280.0,2250.0,156.4,87781.7,87793.83,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,7,0,,,,,,,2025-12-25 06:04:00
2025-12-25 06:26:00,SHORT,5820.0,2250.0,134.5,87769.3,87776.17,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,12,0,,,,,,,2025-12-25 06:28:00
2025-12-25 06:52:00,LONG,4280.0,2250.0,98.2,87800.2,87795.15,,FIB786_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,17,0,,,,,,,2025-12-25 06:53:00
2025-12-25 07:09:00,SHORT,6380.0,2250.0,149.5,87688.3,87695.83,,NO_CONFIRM,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MATCH,18,2,,,,,,,2025-12-25 07:10:00
2025-12-25 07:23:00,SHORT,4180.0,2250.0,148.5,87678.4,87683.33,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MATCH,18,5,,,,,,,2025-12-25 07:24:00
2025-12-25 08:03:00,SHORT,2930.0,2250.0,79.9,87730.05,87733.51,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,,,,,,,2025-12-25 08:05:00
2025-12-25 08:21:00,LONG,5350.0,2250.0,107.5,87734.45,87728.14,,RETOUCH_TIMEOUT,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,5,0,,,,,,,2025-12-25 08:23:00
2025-12-25 08:35:00,LONG,3960.0,2250.0,105.8,87780.6,87775.93,,FIB786_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2025-12-25 08:36:00
2025-12-25 08:47:00,LONG,5030.0,2250.0,99.4,87788.25,87782.31,MicroBreak,,PASS,PASS,PASS,PASS,LONG,MATCH,7,3,87830.4,87754.9,87801.7,TimeExit,-2870.0,12,2025-12-25 08:49:00
2025-12-25 09:50:00,SHORT,2110.0,2250.0,96.7,87751.75,87754.24,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,10,0,,,,,,,2025-12-25 09:51:00
2025-12-25 10:06:00,LONG,6580.0,2250.0,144.6,87846.1,87838.34,,FIB786_BREAK,PASS,PASS,PASS,PASS,LONG,MATCH,10,3,,,,,,,2025-12-25 10:08:00
2025-12-25 10:22:00,SHORT,28580.0,2250.0,420.4,87485.2,87518.92,,RETOUCH_TIMEOUT,PASS,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MISMATCH,10,6,,,,,,,2025-12-25 10:25:00
2025-12-25 10:53:00,SHORT,6250.0,2250.0,259.7,87504.85,87512.22,,STRUCTURE_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MISMATCH,10,12,,,,,,,2025-12-25 10:54:00
2025-12-25 12:10:00,SHORT,7000.0,2250.0,161.2,87409.5,87417.76,,FIB786_BREAK,PASS,PASS,PASS,PASS,SHORT,MATCH,7,1,,,,,,,2025-12-25 12:11:00
2025-12-25 12:35:00,SHORT,10810.0,2250.0,189.2,87352.85,87365.61,,FIB786_BREAK,PASS,PASS,PASS,PASS,SHORT,MATCH,7,6,,,,,,,2025-12-25 12:36:00
2025-12-25 13:17:00,LONG,3740.0,2250.0,146.5,87507.3,87502.89,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MISMATCH,7,14,,,,,,,2025-12-25 13:18:00
2025-12-25 13:45:00,LONG,4080.0,2250.0,171.2,87539.4,87534.59,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2025-12-25 13:46:00
2025-12-25 14:13:00,SHORT,5430.0,2250.0,128.1,87494.65,87501.06,,FIB786_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,7,0,,,,,,,2025-12-25 14:14:00
2025-12-25 15:01:00,SHORT,2870.0,2250.0,107.2,87524.75,87528.14,,RETOUCH_TIMEOUT,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,17,0,,,,,,,2025-12-25 15:02:00
2025-12-25 15:17:00,SHORT,8000.0,2250.0,136.2,87470.6,87480.04,,FIB786_BREAK,PASS,PASS,PASS,PASS,SHORT,MATCH,19,1,,,,,,,2025-12-25 15:18:00
2025-12-25 15:42:00,LONG,17000.0,2250.0,188.4,87581.9,87561.84,,RETOUCH_TIMEOUT,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MISMATCH,19,6,,,,,,,2025-12-25 15:44:00
2025-12-25 16:08:00,LONG,4750.0,2250.0,169.3,87660.85,87655.25,,STRUCTURE_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MISMATCH,14,11,,,,,,,2025-12-25 16:09:00
2025-12-25 16:49:00,LONG,8990.0,2250.0,214.2,87704.55,87693.94,MicroBreak,,PASS,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MISMATCH,6,19,87764.6,87639.41,88211.3,EMACross_Exit,44670.0,62,2025-12-25 16:51:00
2025-12-25 18:50:00,SHORT,21060.0,2250.0,424.6,88093.5,88118.35,,NO_CONFIRM,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MATCH,4,1,,,,,,,2025-12-25 18:52:00
2025-12-25 19:46:00,LONG,4910.0,2250.0,195.7,88060.85,88055.06,,RETOUCH_TIMEOUT,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,5,0,,,,,,,2025-12-25 19:47:00
2025-12-25 20:02:00,LONG,9000.0,2250.0,238.6,88214.7,88204.08,,RETOUCH_TIMEOUT,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,8,0,,,,,,,2025-12-25 20:03:00
2025-12-25 20:34:00,SHORT,8780.0,2250.0,169.1,88174.3,88184.66,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2025-12-25 20:35:00
2025-12-25 21:03:00,SHORT,5050.0,2250.0,112.8,88206.95,88212.91,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,8,0,,,,,,,2025-12-25 21:05:00
2025-12-25 21:17:00,SHORT,8560.0,2250.0,146.1,88121.0,88131.1,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MATCH,10,1,,,,,,,2025-12-25 21:19:00
2025-12-25 21:31:00,SHORT,4400.0,2250.0,161.9,88077.3,88082.49,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MATCH,10,4,,,,,,,2025-12-25 21:32:00
2025-12-25 22:02:00,SHORT,10970.0,2250.0,158.4,88097.65,88110.59,MicroBreak,,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,5,0,88090.8,88162.46,87862.7,EMACross_Exit,22810.0,42,2025-12-25 22:04:00
2025-12-25 23:09:00,LONG,12760.0,2250.0,258.5,87903.9,87888.84,,RETOUCH_TIMEOUT,PASS,PASS,PASS,FLAT_MISMATCH,SHORT,MISMATCH,8,10,,,,,,,2025-12-25 23:11:00
2025-12-26 00:05:00,SHORT,12520.0,2250.0,166.4,87841.9,87856.67,,NO_CONFIRM,PASS,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MATCH,4,1,,,,,,,2025-12-26 00:06:00
2025-12-26 00:29:00,SHORT,4040.0,2250.0,155.7,87848.7,87853.47,,STRUCTURE_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MATCH,4,5,,,,,,,2025-12-26 00:30:00
2025-12-26 00:41:00,SHORT,11250.0,2250.0,192.8,87815.75,87829.02,,RETOUCH_TIMEOUT,PASS,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MATCH,2,1,,,,,,,2025-12-26 00:42:00
2025-12-26 01:33:00,SHORT,20350.0,2250.0,567.1,87243.35,87267.36,,FIB786_BREAK,PASS,PASS,PASS,PASS,SHORT,MATCH,2,11,,,,,,,2025-12-26 01:34:00
2025-12-26 02:09:00,SHORT,16560.0,2250.0,552.2,87117.6,87137.14,,FIB786_BREAK,PASS,PASS,PASS,PASS,SHORT,MATCH,2,18,,,,,,,2025-12-26 02:10:00
2025-12-26 02:28:00,SHORT,25850.0,2250.0,564.3,87062.45,87092.95,,FIB786_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2025-12-26 02:29:00
2025-12-26 04:09:00,LONG,8730.0,2250.0,322.9,87545.05,87534.75,,RETOUCH_TIMEOUT,PASS,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MATCH,6,1,,,,,,,2025-12-26 04:10:00
2025-12-26 04:20:00,LONG,46670.0,2250.0,1222.4,88859.25,88804.18,,RETOUCH_TIMEOUT,PASS,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MATCH,6,4,,,,,,,2025-12-26 04:21:00
2025-12-26 06:02:00,SHORT,24820.0,2250.0,513.9,88642.9,88672.19,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,3,0,,,,,,,2025-12-26 06:03:00
2025-12-26 06:43:00,LONG,22420.0,2250.0,388.4,89028.3,89001.84,,FIB786_BREAK,PASS,PASS,PASS,PASS,LONG,MATCH,10,1,,,,,,,2025-12-26 06:46:00
2025-12-26 07:46:00,LONG,9140.0,2250.0,241.1,88897.5,88886.71,,STRUCTURE_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,7,0,,,,,,,2025-12-26 07:47:00
2025-12-26 08:12:00,LONG,14000.0,2250.0,281.8,89089.0,89072.48,,FIB786_BREAK,PASS,PASS,PASS,PASS,LONG,MATCH,10,2,,,,,,,2025-12-26 08:13:00
2025-12-26 09:13:00,LONG,11570.0,2250.0,297.4,89307.55,89293.9,MicroBreak,,PASS,PASS,PASS,PASS,LONG,MATCH,7,1,89485.3,89213.88,89247.6,StructBreak_Fib0,-23770.0,8,2025-12-26 09:14:00
2025-12-26 10:00:00,LONG,46940.0,2250.0,691.6,88638.3,88582.91,,FIB786_BREAK,PASS,PASS,PASS,PASS,LONG,MATCH,7,11,,,,,,,2025-12-26 10:04:00
2025-12-26 11:20:00,LONG,17300.0,2250.0,258.0,88766.6,88746.19,,FIB786_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,9,0,,,,,,,2025-12-26 11:23:00
2025-12-26 11:49:00,LONG,5840.0,2250.0,194.3,88855.0,88848.11,,FIB786_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,14,0,,,,,,,2025-12-26 11:50:00
2025-12-26 12:07:00,SHORT,6960.0,2250.0,218.0,88785.9,88794.11,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,18,0,,,,,,,2025-12-26 12:08:00
2025-12-26 12:42:00,LONG,18630.0,2250.0,266.3,88764.25,88742.27,,FIB786_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,25,0,,,,,,,2025-12-26 12:47:00
2025-12-26 13:22:00,SHORT,6940.0,2250.0,167.5,88636.0,88644.19,MicroBreak,,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MATCH,23,2,88597.6,88687.96,88605.0,TimeExit,-740.0,27,2025-12-26 13:23:00
2025-12-26 15:02:00,SHORT,4880.0,2250.0,194.7,88633.4,88639.16,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,5,0,,,,,,,2025-12-26 15:03:00
2025-12-26 15:39:00,LONG,14590.0,2250.0,298.3,88954.45,88937.23,MicroBreak,,PASS,PASS,PASS,PASS,LONG,MATCH,6,6,89030.7,88853.42,88942.1,EMACross_Exit,-8860.0,11,2025-12-26 15:41:00
2025-12-26 16:30:00,SHORT,21290.0,2250.0,399.0,88900.25,88925.37,,RETOUCH_TIMEOUT,PASS,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MATCH,3,1,,,,,,,2025-12-26 16:31:00
2025-12-26 16:48:00,SHORT,80110.0,2250.0,1271.5,87998.65,88093.18,,RETOUCH_TIMEOUT,PASS,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MATCH,3,4,,,,,,,2025-12-26 16:51:00
2025-12-26 18:56:00,SHORT,30610.0,2250.0,550.6,86980.25,87016.37,,FIB786_BREAK,PASS,PASS,PASS,PASS,SHORT,MATCH,14,1,,,,,,,2025-12-26 19:00:00
2025-12-26 21:16:00,LONG,12010.0,2250.0,306.6,87294.75,87280.58,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,15,0,,,,,,,2025-12-26 21:19:00
2025-12-26 21:45:00,LONG,9750.0,2250.0,283.8,87511.35,87499.84,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,LONG,MATCH,20,1,,,,,,,2025-12-26 21:46:00
2025-12-26 22:45:00,LONG,11950.0,2250.0,292.2,87726.95,87712.85,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,LONG,MATCH,6,5,,,,,,,2025-12-26 22:47:00
2025-12-26 23:30:00,SHORT,11490.0,2250.0,248.4,87515.15,87528.71,,NO_CONFIRM,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2025-12-26 23:31:00
2025-12-26 23:55:00,SHORT,5470.0,2250.0,179.9,87488.65,87495.1,,STRUCTURE_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,4,0,,,,,,,2025-12-26 23:56:00
2025-12-27 00:13:00,SHORT,13000.0,2250.0,176.5,87514.5,87529.84,,NO_CONFIRM,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,7,0,,,,,,,2025-12-27 00:15:00
2025-12-27 00:24:00,SHORT,5710.0,2250.0,199.4,87421.05,87427.79,,FIB786_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,9,0,,,,,,,2025-12-27 00:25:00
2025-12-27 00:43:00,SHORT,11080.0,2250.0,309.5,87365.6,87378.67,,STRUCTURE_BREAK,PASS,PASS,PASS,PASS,SHORT,MATCH,12,1,,,,,,,2025-12-27 00:44:00
2025-12-27 02:14:00,SHORT,12910.0,2250.0,182.2,87328.55,87343.78,,FIB786_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2025-12-27 02:15:00
2025-12-27 02:31:00,LONG,4085.0,2250.0,146.6,87315.18,87310.35,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,,,,,,,2025-12-27 02:32:00
2025-12-27 03:02:00,SHORT,3480.0,2250.0,91.4,87357.2,87361.31,,FIB786_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2025-12-27 03:04:00
2025-12-27 03:18:00,SHORT,4890.0,2250.0,115.1,87345.45,87351.22,,FIB786_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,4,0,,,,,,,2025-12-27 03:19:00
2025-12-27 03:36:00,LONG,5530.0,2250.0,127.4,87444.15,87437.62,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,LONG,MATCH,7,1,,,,,,,2025-12-27 03:37:00
2025-12-27 03:57:00,LONG,3210.0,2250.0,97.0,87452.15,87448.36,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,LONG,MATCH,7,5,,,,,,,2025-12-27 03:58:00
2025-12-27 04:08:00,LONG,3790.0,2250.0,141.6,87440.35,87435.88,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,,,,,,,2025-12-27 04:09:00
2025-12-27 04:54:00,SHORT,3610.0,2250.0,66.2,87432.85,87437.11,,STRUCTURE_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,10,0,,,,,,,2025-12-27 04:57:00
2025-12-27 05:05:00,SHORT,4840.0,2250.0,106.1,87412.0,87417.71,,STRUCTURE_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,13,0,,,,,,,2025-12-27 05:07:00
2025-12-27 05:37:00,LONG,2800.0,2250.0,107.2,87487.6,87484.3,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MISMATCH,13,6,,,,,,,2025-12-27 05:38:00
